,filename,label
18732,UC170P131ThinF_IMG_20151119_120019_cell_209.png,1
17036,UC145P106ThinF_IMG_20151016_154756_cell_16.png,1
11882,PC82P43ThinF_IMG_20150817_123500_cell_229.png,0
24379,UC56P17thinF_IMG_20150728_160438_cell_29.png,1
11540,PC80P41ThinF_IMG_20150817_110348_cell_115.png,0
4091,PC138P99ThinF_IMG_20151005_173241_cell_152.png,0
1213,PC117P78ThinF_IMG_20150930_221927_cell_83.png,0
13576,PC99P60ThinF_IMG_20150918_141620_cell_14.png,0
18849,UC172P133ThinF_IMG_20151119_154936_cell_119.png,1
21364,UC218ThinF_IMG_20151106_144228_cell_163.png,1
438,PC103P64ThinF_IMG_20150918_165510_cell_182.png,0
8025,PC33P1thinF_IMG_20150619_114756a_cell_181.png,0
6978,PC182P143NThinF_IMG_20151201_172842_cell_3.png,0
4356,PC145P106ThinF_IMG_20151016_154756_cell_114.png,0
15081,UC119P80ThinF_IMG_20151002_122720_cell_147.png,1
2150,PC129P90ThinF_IMG_20151004_133538_cell_90.png,0
22586,UC236ThinF_IMG_20151127_102546_cell_134.png,1
1501,PC118P79ThinF_IMG_20151002_110942_cell_7.png,0
9913,PC59P20thinF_IMG_20150803_113430_cell_32.png,0
26041,UC78P39ThinF_IMG_20150606_104426_cell_141.png,1
26490,UC84P45ThinF_IMG_20150818_101412_cell_26.png,1
19023,UC174P135NThinF_IMG_20151127_135512_cell_44.png,1
9326,PC51AP12thinF_IMG_20150724_153313_cell_108.png,0
20404,UC204ThinF_IMG_20151029_112231_cell_46.png,1
5590,PC176P137NThinF_IMG_20151201_122811_cell_145.png,0
6551,PC182P143NThinF_IMG_20151201_171905_cell_185.png,0
2345,PC129P90ThinF_IMG_20151004_134944_cell_17.png,0
20497,UC206ThinF_IMG_20151029_140511_cell_199.png,1
4034,PC137P98ThinF_IMG_20151005_163901_cell_69.png,0
12126,PC84P45ThinF_IMG_20150818_101146_cell_103.png,0
7036,PC183P144NThinF_IMG_20151201_222917_cell_152.png,0
24997,UC64P25N_ThinF_IMG_20150818_152921_cell_35.png,1
10374,PC66P27N_ThinF_IMG_20150818_164408_cell_153.png,0
25143,UC66P27N_ThinF_IMG_20150818_164702_cell_78.png,1
9873,PC59P20thinF_IMG_20150803_113139_cell_5.png,0
1451,PC118P79ThinF_IMG_20151002_110725_cell_147.png,0
27198,UC94P55ThinF_IMG_20150821_170249_cell_183.png,1
5788,PC179P140ThinF_IMG_20151127_153852_cell_160.png,0
5165,PC174P135NThinF_IMG_20151127_135342_cell_230.png,0
26591,UC85P46ThinF_IMG_20150820_110143_cell_132.png,1
546,PC107P68ThinF_IMG_20150924_222630_cell_177.png,0
20282,UC202ThinF_IMG_20151015_152701_cell_56.png,1
1642,PC120P81ThinF_IMG_20151002_130150_cell_199.png,0
24855,UC62P23N_ThinF_IMG_20150818_133211_cell_57.png,1
6461,PC182P143NThinF_IMG_20151201_171836_cell_145.png,0
23228,UC38P3thinF_original_IMG_20150621_112246_cell_218.png,1
14150,UC105P66ThinF_IMG_20150924_095034_cell_53.png,1
9102,PC48P9thinF_IMG_20150721_161412_cell_197.png,0
21098,UC214ThinF_IMG_20151106_115440_cell_75.png,1
19031,UC174P135NThinF_IMG_20151127_135554_cell_166.png,1
11797,PC80P41ThinF_IMG_20150817_112557_cell_20.png,0
1881,PC126P87ThinF_IMG_20151004_105100_cell_130.png,0
23102,UC37BP2_thinF_IMG_20150620_131423a_cell_51.png,1
12505,PC91P52ThinF_IMG_20150821_123116_cell_176.png,0
462,PC105P66ThinF_IMG_20150924_095130_cell_157.png,0
3911,PC137P98ThinF_IMG_20151005_162010_cell_79.png,0
12481,PC89P50ThinF_IMG_20150820_163728_cell_189.png,0
20236,UC202ThinF_IMG_20151015_151736_cell_103.png,1
16697,UC140P101ThinF_IMG_20151005_210207_cell_43.png,1
15342,UC122P83ThinF_IMG_20151002_145918_cell_106.png,1
8063,PC38P3thinF_original_IMG_20150621_112043_cell_203.png,0
10033,PC59P20thinF_IMG_20150803_115303_cell_45.png,0
12361,PC84P45ThinF_IMG_20150818_104849_cell_3.png,0
14743,UC114P75ThinF_IMG_20150930_150057_cell_113.png,1
13096,PC97P58ThinF_IMG_20150917_151903_cell_32.png,0
17352,UC150P111ThinF_IMG_20151115_115805_cell_112.png,1
13148,PC97P58ThinF_IMG_20150917_152225_cell_24.png,0
9756,PC59P20thinF_IMG_20150803_112858_cell_173.png,0
19766,UC185P146ThinF_IMG_20151203_110817_cell_2.png,1
17846,UC157P118ThinF_IMG_20151115_163759_cell_125.png,1
11842,PC81P42ThinF_IMG_20150817_120524_cell_194.png,0
12723,PC91P52ThinF_IMG_20150821_125256_cell_14.png,0
4893,PC167P128ReThinF_IMG_20151201_105559_cell_231.png,0
15912,UC130P91ThinF_IMG_20151004_135449_cell_36.png,1
4932,PC167P128ReThinF_IMG_20151201_110011_cell_232.png,0
24460,UC57P18thinF_IMG_20150729_111518_cell_18.png,1
22305,UC232ThinF_IMG_20151112_154345_cell_179.png,1
4832,PC166P127ThinF_IMG_20151117_194410_cell_192.png,0
15009,UC118P79ThinF_IMG_20151002_104831_cell_136.png,1
4075,PC137P98ThinF_IMG_20151005_164119_cell_72.png,0
26015,UC78P39ThinF_IMG_20150606_103630_cell_127.png,1
19035,UC174P135NThinF_IMG_20151127_135554_cell_51.png,1
12913,PC96P57ThinF_IMG_20150824_105213_cell_208.png,0
15264,UC121P82ThinF_IMG_20151002_134659_cell_68.png,1
16067,UC132P93ThinF_IMG_20151004_151811_cell_14.png,1
21289,UC217ThinF_IMG_20151106_141500_cell_66.png,1
32,PC100P61ThinF_IMG_20150918_145422_cell_166.png,0
19775,UC185P146ThinF_IMG_20151203_110933_cell_111.png,1
24611,UC5NThinF_IMG_20150609_122006_cell_154.png,1
15832,UC129P90ThinF_IMG_20151004_134306_cell_84.png,1
24428,UC57P18thinF_IMG_20150729_110305_cell_104.png,1
19607,UC183P144NThinF_IMG_20151201_222917_cell_25.png,1
10711,PC68P29N_ThinF_IMG_20150819_134112_cell_136.png,0
23900,UC4thin_original_IMG_20150608_170016_cell_218.png,1
24930,UC63P24N_ThinF_IMG_20150818_143757_cell_106.png,1
3957,PC137P98ThinF_IMG_20151005_162648_cell_2.png,0
19809,UC186P147NThinF_IMG_20151203_150132_cell_42.png,1
16656,UC13NThinF_IMG_20150614_131617_cell_22.png,1
8744,PC45P6ThinF_IMG_20151130_160135_cell_205.png,0
10629,PC68P29N_ThinF_IMG_20150819_133447_cell_129.png,0
19095,UC175P136NThinF_IMG_20151127_142009_cell_147.png,1
17119,UC146P107ThinF_IMG_20151018_140044_cell_207.png,1
26109,UC79P40ThinF_IMG_20150817_104316_cell_55.png,1
4732,PC159P120ThinF_IMG_20151115_190812_cell_244.png,0
26431,UC83P44ThinF_IMG_20150817_133609_cell_99.png,1
24440,UC57P18thinF_IMG_20150729_110305_cell_90.png,1
3686,PC136P97ThinF_IMG_20151005_143743_cell_126.png,0
24968,UC64P25N_ThinF_IMG_20150818_152455_cell_22.png,1
3011,PC132P93ThinF_IMG_20151004_152808_cell_15.png,0
14979,UC117P78ThinF_IMG_20150930_220616_cell_69.png,1
15338,UC122P83ThinF_IMG_20151002_145751_cell_23.png,1
8252,PC39P4thinF_original_IMG_20150622_110352_cell_105.png,0
21048,UC214ThinF_IMG_20151106_114526_cell_136.png,1
476,PC106P67ThinF_IMG_20150924_102826_cell_143.png,0
17838,UC157P118ThinF_IMG_20151115_163611_cell_170.png,1
12001,PC82P43ThinF_IMG_20150817_124418_cell_153.png,0
8568,PC39P4thinF_original_IMG_20150622_113842_cell_24.png,0
22166,UC230ThinF_IMG_20151112_150647_cell_158.png,1
24960,UC64P25N_ThinF_IMG_20150818_152337_cell_20.png,1
4714,PC159P120ThinF_IMG_20151115_190421_cell_205.png,0
14557,UC111P72ThinF_IMG_20150930_112827_cell_128.png,1
22393,UC233ThinF_IMG_20151112_161024_cell_8.png,1
1156,PC117P78ThinF_IMG_20150930_214317_cell_102.png,0
24376,UC56P17thinF_IMG_20150728_160438_cell_115.png,1
11923,PC82P43ThinF_IMG_20150817_123652_cell_221.png,0
20388,UC204ThinF_IMG_20151029_110834_cell_75.png,1
3543,PC136P97ThinF_IMG_20151005_141803_cell_127.png,0
26758,UC88P49ThinF_IMG_20150820_150724_cell_208.png,1
12931,PC97P58ThinF_IMG_20150917_145555_cell_165.png,0
9958,PC59P20thinF_IMG_20150803_113809_cell_24.png,0
24417,UC57P18thinF_IMG_20150729_110134_cell_138.png,1
21571,UC221ThinF_IMG_20151106_160653_cell_104.png,1
7819,PC188P149ThinF_IMG_20151203_134229_cell_228.png,0
8501,PC39P4thinF_original_IMG_20150622_113446_cell_20.png,0
8675,PC39P4thinF_original_IMG_20150622_114804_cell_39.png,0
25098,UC66P27N_ThinF_IMG_20150818_163419_cell_182.png,1
10600,PC68P29N_ThinF_IMG_20150819_133350_cell_179.png,0
6744,PC182P143NThinF_IMG_20151201_172216_cell_201.png,0
821,PC116P77ThinF_IMG_20150930_171448_cell_99.png,0
11451,PC76P37ThinF_IMG_20150815_172902_cell_222.png,0
21056,UC214ThinF_IMG_20151106_114526_cell_231.png,1
16726,UC140P101ThinF_IMG_20151005_211735_cell_143.png,1
16541,UC139P100ThinF_IMG_20151005_182410_cell_61.png,1
19264,UC178P139NThinF_IMG_20151201_151903_cell_64.png,1
8012,PC189P150ThinF_IMG_20151203_142224_cell_88.png,0
23118,UC37BP2_thinF_IMG_20150620_132847a_cell_37.png,1
15134,UC119P80ThinF_IMG_20151002_124425_cell_101.png,1
10725,PC68P29N_ThinF_IMG_20150819_134112_cell_150.png,0
8638,PC39P4thinF_original_IMG_20150622_114609_cell_5.png,0
16320,UC136P97ThinF_IMG_20151005_140646_cell_2.png,1
6463,PC182P143NThinF_IMG_20151201_171836_cell_147.png,0
4581,PC156P117ThinF_IMG_20151115_155104_cell_257.png,0
21775,UC224ThinF_IMG_20151112_112834_cell_144.png,1
22076,UC229ThinF_IMG_20151112_144147_cell_54.png,1
6289,PC181P142ThinF_IMG_20151127_155722_cell_178.png,0
13789,UC100P61ThinF_IMG_20150918_144348_cell_125.png,1
25264,UC68P29N_ThinF_IMG_20150819_134112_cell_51.png,1
6497,PC182P143NThinF_IMG_20151201_171836_cell_181.png,0
1171,PC117P78ThinF_IMG_20150930_214629_cell_105.png,0
17919,UC158P119ThinF_IMG_20151115_181436_cell_151.png,1
19549,UC182P143NThinF_IMG_20151201_171905_cell_70.png,1
21256,UC217ThinF_IMG_20151106_141135_cell_218.png,1
9953,PC59P20thinF_IMG_20150803_113809_cell_2.png,0
23708,UC47P8thin_Original_Motic_IMG_20150714_094054_cell_164.png,1
803,PC116P77ThinF_IMG_20150930_171448_cell_131.png,0
2569,PC132P93ThinF_IMG_20151004_151701_cell_164.png,0
16453,UC137P98ThinF_IMG_20151005_164119_cell_45.png,1
3432,PC136P97ThinF_IMG_20151005_140538_cell_103.png,0
8842,PC46P7ThinF_IMG_20151130_205828_cell_152.png,0
10078,PC60P21thinF_IMG_20150803_144629_cell_7.png,0
18592,UC168P129ThinF_IMG_20151118_154651_cell_37.png,1
4967,PC168P129ThinF_IMG_20151118_155802_cell_154.png,0
22401,UC233ThinF_IMG_20151112_161119_cell_189.png,1
23729,UC48P9thinF_IMG_20150721_160406_cell_57.png,1
5817,PC180P141NThinF_IMG_20151201_163702_cell_181.png,0
21495,UC220ThinF_IMG_20151106_154339_cell_96.png,1
5006,PC170P131ThinF_IMG_20151119_120019_cell_248.png,0
2323,PC129P90ThinF_IMG_20151004_134700_cell_27.png,0
7017,PC183P144NThinF_IMG_20151201_222119_cell_137.png,0
9048,PC48P9thinF_IMG_20150721_161055_cell_198.png,0
17642,UC154P115ThinF_IMG_20151115_141407_cell_77.png,1
23732,UC48P9thinF_IMG_20150721_160944_cell_111.png,1
7495,PC184P145ThinF_IMG_20151203_104153_cell_143.png,0
15976,UC130P91ThinF_IMG_20151004_142951_cell_32.png,1
16149,UC133P94ThinF_IMG_20151004_154919_cell_4.png,1
3550,PC136P97ThinF_IMG_20151005_141803_cell_134.png,0
3718,PC136P97ThinF_IMG_20151005_144449_cell_35.png,0
4189,PC140P101ThinF_IMG_20151005_211530_cell_150.png,0
3191,PC133P94ThinF_IMG_20151004_154512_cell_136.png,0
7276,PC184P145ThinF_IMG_20151203_103114_cell_155.png,0
14841,UC115P76ThinF_IMG_20150930_163018_cell_113.png,1
19500,UC181P142ThinF_IMG_20151127_160514_cell_81.png,1
15900,UC12NThinF_IMG_20150614_125741_cell_157.png,1
20780,UC210ThinF_IMG_20151029_162357_cell_247.png,1
15847,UC12NThinF_IMG_20150614_124212_cell_165.png,1
2633,PC132P93ThinF_IMG_20151004_151733_cell_178.png,0
22993,UC2NThinF_IMG_20150604_114815_cell_128.png,1
12409,PC87P48ThinF_IMG_20150820_144855_cell_182.png,0
21979,UC227ThinF_IMG_20151112_135509_cell_236.png,1
1929,PC128P89ThinF_IMG_20151004_130408_cell_158.png,0
6578,PC182P143NThinF_IMG_20151201_171950_cell_177.png,0
4902,PC167P128ReThinF_IMG_20151201_105559_cell_240.png,0
10479,PC68P29N_ThinF_IMG_20150819_133236_cell_147.png,0
15861,UC12NThinF_IMG_20150614_124244_cell_230.png,1
1578,PC119P80ThinF_IMG_20151002_124304_cell_170.png,0
3078,PC132P93ThinF_IMG_20151004_153030_cell_23.png,0
13963,UC102P63ThinF_IMG_20150918_162300_cell_29.png,1
16887,UC143P104ThinF_IMG_20151005_225454_cell_145.png,1
9762,PC59P20thinF_IMG_20150803_112858_cell_179.png,0
13686,PC99P60ThinF_IMG_20150918_141857_cell_8.png,0
22912,UC241NThinF_IMG_20151207_124240_cell_125.png,1
7082,PC183P144NThinF_IMG_20151201_223431_cell_105.png,0
14293,UC107P68ThinF_IMG_20150924_222233_cell_93.png,1
26699,UC87P48ThinF_IMG_20150820_132642_cell_92.png,1
15099,UC119P80ThinF_IMG_20151002_123608_cell_13.png,1
10065,PC60P21thinF_IMG_20150803_144510_cell_151.png,0
9397,PC51AP12thinF_IMG_20150724_155557_cell_75.png,0
23379,UC42P5thin_original_IMG_20150623_134426_cell_164.png,1
11074,PC68P29N_ThinF_IMG_20150819_134830_cell_64.png,0
17050,UC145P106ThinF_IMG_20151016_154844_cell_72.png,1
21837,UC225ThinF_IMG_20151112_113915_cell_1.png,1
3067,PC132P93ThinF_IMG_20151004_153030_cell_13.png,0
21624,UC222ThinF_IMG_20151115_150925_cell_6.png,1
24438,UC57P18thinF_IMG_20150729_110305_cell_43.png,1
15352,UC122P83ThinF_IMG_20151002_150207_cell_153.png,1
27348,UC96P57ThinF_IMG_20150824_112442_cell_163.png,1
3005,PC132P93ThinF_IMG_20151004_152808_cell_1.png,0
16319,UC136P97ThinF_IMG_20151005_140538_cell_88.png,1
22718,UC238NThinF_IMG_20151207_114605_cell_83.png,1
4842,PC166P127ThinF_IMG_20151117_194932_cell_225.png,0
23882,UC4thin_original_IMG_20150608_165908_cell_161.png,1
12691,PC91P52ThinF_IMG_20150821_125154_cell_194.png,0
24088,UC52P13thinF_IMG_20150725_124830_cell_92.png,1
18090,UC160P121ThinF_IMG_20151116_094509_cell_150.png,1
13730,PC99P60ThinF_IMG_20150918_142128_cell_99.png,0
2785,PC132P93ThinF_IMG_20151004_152045_cell_150.png,0
8417,PC39P4thinF_original_IMG_20150622_111723_cell_88.png,0
9806,PC59P20thinF_IMG_20150803_113051_cell_172.png,0
7741,PC186P147NThinF_IMG_20151203_150557_cell_184.png,0
7303,PC184P145ThinF_IMG_20151203_103114_cell_182.png,0
14820,UC115P76ThinF_IMG_20150930_162038_cell_183.png,1
5791,PC179P140ThinF_IMG_20151127_153852_cell_163.png,0
20781,UC210ThinF_IMG_20151029_162357_cell_37.png,1
24076,UC52P13thinF_IMG_20150725_124606_cell_74.png,1
12160,PC84P45ThinF_IMG_20150818_101257_cell_80.png,0
832,PC116P77ThinF_IMG_20150930_171558_cell_110.png,0
10177,PC60P21thinF_IMG_20150804_113602_cell_124.png,0
13054,PC97P58ThinF_IMG_20150917_151551_cell_170.png,0
4041,PC137P98ThinF_IMG_20151005_163901_cell_76.png,0
9751,PC59P20thinF_IMG_20150803_112858_cell_168.png,0
24225,UC54P15thinF_IMG_20150728_112832_cell_176.png,1
6917,PC182P143NThinF_IMG_20151201_172759_cell_25.png,0
15595,UC126P87ThinF_IMG_20151004_104813_cell_108.png,1
2709,PC132P93ThinF_IMG_20151004_151941_cell_24.png,0
11596,PC80P41ThinF_IMG_20150817_110834_cell_143.png,0
1516,PC119P80ThinF_IMG_20151002_122720_cell_170.png,0
1207,PC117P78ThinF_IMG_20150930_221812_cell_84.png,0
21089,UC214ThinF_IMG_20151106_115440_cell_161.png,1
8811,PC46P7ThinF_IMG_20151130_205756_cell_120.png,0
27513,UC99P60ThinF_IMG_20150918_141129_cell_3.png,1
8196,PC39P4thinF_original_IMG_20150622_105803_cell_84.png,0
20889,UC211ThinF_IMG_20151029_164248_cell_207.png,1
6048,PC180P141NThinF_IMG_20151201_165453_cell_49.png,0
25173,UC67P28N_ThinF_IMG_20150819_115955_cell_38.png,1
25937,UC77P38ThinF_IMG_20150601_155125_cell_75.png,1
26728,UC87P48ThinF_IMG_20150820_144855_cell_147.png,1
18077,UC160P121ThinF_IMG_20151116_094128_cell_82.png,1
19718,UC184P145ThinF_IMG_20151203_103824_cell_37.png,1
21935,UC227ThinF_IMG_20151112_135158_cell_134.png,1
19796,UC185P146ThinF_IMG_20151203_111121_cell_44.png,1
16922,UC143P104ThinF_IMG_20151005_225746_cell_148.png,1
21713,UC223ThinF_IMG_20151112_104410_cell_209.png,1
14718,UC113P74ThinF_IMG_20150930_135904_cell_18.png,1
21358,UC218ThinF_IMG_20151106_144143_cell_214.png,1
5291,PC175P136NThinF_IMG_20151127_141428_cell_219.png,0
25616,UC72P33_ThinF_IMG_20150815_104923_cell_166.png,1
22600,UC236ThinF_IMG_20151127_102635_cell_143.png,1
24397,UC56P17thinF_IMG_20150728_160623_cell_20.png,1
8824,PC46P7ThinF_IMG_20151130_205756_cell_133.png,0
24647,UC5NThinF_IMG_20150609_122034_cell_74.png,1
27375,UC97P58ThinF_IMG_20150917_151320_cell_11.png,1
21016,UC213ThinF_IMG_20151106_112603_cell_52.png,1
16090,UC132P93ThinF_IMG_20151004_152257_cell_5.png,1
2636,PC132P93ThinF_IMG_20151004_151733_cell_181.png,0
14547,UC111P72ThinF_IMG_20150930_112609_cell_122.png,1
10404,PC67P28N_ThinF_IMG_20150819_115955_cell_171.png,0
16949,UC144P105ThinF_IMG_20151015_155004_cell_51.png,1
26552,UC85P46ThinF_IMG_20150820_105301_cell_163.png,1
4505,PC149P110ThinF_IMG_20151115_115154_cell_257.png,0
24246,UC54P15thinF_IMG_20150728_112938_cell_46.png,1
21711,UC223ThinF_IMG_20151112_104410_cell_175.png,1
25002,UC64P25N_ThinF_IMG_20150818_153401_cell_135.png,1
8731,PC45P6ThinF_IMG_20151130_155110_cell_201.png,0
8930,PC48P9thinF_IMG_20150721_160406_cell_201.png,0
16487,UC138P99ThinF_IMG_20151005_171940_cell_100.png,1
571,PC109P70ThinF_IMG_20150930_102944_cell_172.png,0
15780,UC129P90ThinF_IMG_20151004_133329_cell_18.png,1
