,filename,label
27017,UC92P53ThinF_IMG_20150821_150457_cell_106.png,1
22230,UC231ThinF_IMG_20151112_153106_cell_14.png,1
21882,UC226ThinF_IMG_20151112_131408_cell_213.png,1
2918,PC132P93ThinF_IMG_20151004_152505_cell_128.png,0
20536,UC206ThinF_IMG_20151029_140917_cell_227.png,1
25132,UC66P27N_ThinF_IMG_20150818_164408_cell_60.png,1
2004,PC128P89ThinF_IMG_20151004_131231_cell_140.png,0
15810,UC129P90ThinF_IMG_20151004_133703_cell_36.png,1
13801,UC100P61ThinF_IMG_20150918_144823_cell_34.png,1
22540,UC235ThinF_IMG_20151112_165055_cell_276.png,1
11679,PC80P41ThinF_IMG_20150817_111246_cell_129.png,0
7596,PC184P145ThinF_IMG_20151203_104440_cell_10.png,0
12105,PC83P44ThinF_IMG_20150817_134331_cell_198.png,0
5616,PC177P138NThinF_IMG_20151201_142514_cell_158.png,0
10371,PC66P27N_ThinF_IMG_20150818_164408_cell_150.png,0
24331,UC55P16thinF_IMG_20150728_124508_cell_197.png,1
20747,UC209ThinF_IMG_20151029_160857_cell_227.png,1
9989,PC59P20thinF_IMG_20150803_113809_cell_52.png,0
7607,PC184P145ThinF_IMG_20151203_104440_cell_20.png,0
692,PC113P74ThinF_IMG_20150930_135904_cell_186.png,0
7720,PC186P147NThinF_IMG_20151203_150408_cell_181.png,0
20108,UC1_thinF_IMG_20150604_104919_cell_178.png,1
1734,PC123P84ThinF_IMG_20151002_150931_cell_201.png,0
2501,PC131P92ThinF_IMG_20151004_145410_cell_128.png,0
14723,UC113P74ThinF_IMG_20150930_135904_cell_94.png,1
15070,UC118P79ThinF_IMG_20151002_110834_cell_128.png,1
15550,UC125P86ThinF_IMG_20151004_102205_cell_71.png,1
3210,PC133P94ThinF_IMG_20151004_154717_cell_127.png,0
14890,UC116P77ThinF_IMG_20150930_171635_cell_31.png,1
14934,UC117P78ThinF_IMG_20150930_214138_cell_28.png,1
22319,UC232ThinF_IMG_20151112_154424_cell_243.png,1
14310,UC107P68ThinF_IMG_20150924_222535_cell_55.png,1
9863,PC59P20thinF_IMG_20150803_113139_cell_40.png,0
3147,PC133P94ThinF_IMG_20151004_154351_cell_105.png,0
9942,PC59P20thinF_IMG_20150803_113809_cell_1.png,0
7849,PC188P149ThinF_IMG_20151203_135433_cell_176.png,0
1214,PC117P78ThinF_IMG_20150930_221927_cell_84.png,0
3259,PC133P94ThinF_IMG_20151004_155012_cell_14.png,0
1900,PC126P87ThinF_IMG_20151004_105844_cell_147.png,0
22616,UC237ThinF_IMG_20151127_104748_cell_168.png,1
15083,UC119P80ThinF_IMG_20151002_122720_cell_50.png,1
12346,PC84P45ThinF_IMG_20150818_104849_cell_14.png,0
21152,UC215ThinF_IMG_20151106_133116_cell_77.png,1
10741,PC68P29N_ThinF_IMG_20150819_134326_cell_116.png,0
11873,PC82P43ThinF_IMG_20150817_123500_cell_220.png,0
22954,UC2NThinF_IMG_20150604_114631_cell_155.png,1
13148,PC97P58ThinF_IMG_20150917_152225_cell_24.png,0
19370,UC179P140ThinF_IMG_20151127_153521_cell_155.png,1
26325,UC81P42ThinF_IMG_20150817_121113_cell_58.png,1
14544,UC111P72ThinF_IMG_20150930_112430_cell_60.png,1
21754,UC224ThinF_IMG_20151112_112334_cell_4.png,1
747,PC116P77ThinF_IMG_20150930_171219_cell_114.png,0
19879,UC187P148NThinF_IMG_20151203_152841_cell_75.png,1
1207,PC117P78ThinF_IMG_20150930_221812_cell_84.png,0
3295,PC133P94ThinF_IMG_20151004_155144_cell_132.png,0
6606,PC182P143NThinF_IMG_20151201_171950_cell_205.png,0
9132,PC48P9thinF_IMG_20150721_163810_cell_10.png,0
23483,UC45P6ThinF_IMG_20151130_160135_cell_199.png,1
14051,UC103P64ThinF_IMG_20150918_165510_cell_67.png,1
16050,UC132P93ThinF_IMG_20151004_151701_cell_27.png,1
6190,PC180P141NThinF_IMG_20151201_165659_cell_31.png,0
1275,PC118P79ThinF_IMG_20151002_105018_cell_162.png,0
18366,UC165P126ThinF_IMG_20151117_164432_cell_120.png,1
21294,UC217ThinF_IMG_20151106_141649_cell_147.png,1
3182,PC133P94ThinF_IMG_20151004_154512_cell_127.png,0
25447,UC70P31_ThinF_IMG_20150813_130849_cell_2.png,1
239,PC101P62ThinF_IMG_20150918_155731_cell_78.png,0
8512,PC39P4thinF_original_IMG_20150622_113446_cell_4.png,0
241,PC101P62ThinF_IMG_20150918_155731_cell_80.png,0
7111,PC183P144NThinF_IMG_20151201_224107_cell_120.png,0
813,PC116P77ThinF_IMG_20150930_171448_cell_91.png,0
25308,UC69P30N_ThinF_IMG_20150819_135613_cell_102.png,1
3473,PC136P97ThinF_IMG_20151005_140646_cell_114.png,0
17227,UC148P109ThinF_IMG_20151115_112253_cell_71.png,1
6529,PC182P143NThinF_IMG_20151201_171905_cell_163.png,0
11473,PC77P38ThinF_IMG_20150601_155125_cell_132.png,0
17743,UC155P116ThinF_IMG_20151115_143156_cell_36.png,1
26104,UC79P40ThinF_IMG_20150817_104316_cell_112.png,1
25100,UC66P27N_ThinF_IMG_20150818_163419_cell_189.png,1
7795,PC187P148NThinF_IMG_20151203_154249_cell_138.png,0
20853,UC211ThinF_IMG_20151029_163959_cell_82.png,1
11588,PC80P41ThinF_IMG_20150817_110834_cell_135.png,0
8384,PC39P4thinF_original_IMG_20150622_111326_cell_13.png,0
334,PC101P62ThinF_IMG_20150923_170246_cell_84.png,0
8745,PC45P6ThinF_IMG_20151130_160135_cell_206.png,0
3387,PC133P94ThinF_IMG_20151004_155912_cell_8.png,0
14604,UC111P72ThinF_IMG_20150930_113610_cell_99.png,1
21612,UC222ThinF_IMG_20151115_150728_cell_37.png,1
10233,PC63P24N_ThinF_IMG_20150818_143319_cell_162.png,0
25737,UC74P35_ThinF_IMG_20150815_114401_cell_110.png,1
6352,PC181P142ThinF_IMG_20151127_160434_cell_159.png,0
1046,PC116P77ThinF_IMG_20150930_171844_cell_94.png,0
18504,UC167P128ReThinF_IMG_20151201_105102_cell_116.png,1
6938,PC182P143NThinF_IMG_20151201_172759_cell_44.png,0
14760,UC114P75ThinF_IMG_20150930_150145_cell_6.png,1
15904,UC12NThinF_IMG_20150614_125741_cell_265.png,1
12221,PC84P45ThinF_IMG_20150818_101903_cell_13.png,0
11716,PC80P41ThinF_IMG_20150817_111802_cell_18.png,0
18397,UC165P126ThinF_IMG_20151117_171646_cell_48.png,1
16888,UC143P104ThinF_IMG_20151005_225454_cell_154.png,1
13309,PC99P60ThinF_IMG_20150918_141001_cell_143.png,0
5239,PC174P135NThinF_IMG_20151127_135640_cell_194.png,0
1890,PC126P87ThinF_IMG_20151004_105234_cell_131.png,0
17888,UC157P118ThinF_IMG_20151115_164755_cell_169.png,1
12497,PC90P51ThinF_IMG_20150821_115310_cell_199.png,0
20129,UC1_thinF_IMG_20150604_104942_cell_203.png,1
30,PC100P61ThinF_IMG_20150918_145422_cell_164.png,0
6862,PC182P143NThinF_IMG_20151201_172607_cell_26.png,0
16229,UC134P95ThinF_IMG_20151005_122331_cell_26.png,1
2235,PC129P90ThinF_IMG_20151004_134306_cell_141.png,0
1989,PC128P89ThinF_IMG_20151004_131129_cell_150.png,0
16171,UC133P94ThinF_IMG_20151004_155721_cell_103.png,1
10113,PC60P21thinF_IMG_20150804_105034_cell_121.png,0
2648,PC132P93ThinF_IMG_20151004_151811_cell_129.png,0
3299,PC133P94ThinF_IMG_20151004_155144_cell_136.png,0
16086,UC132P93ThinF_IMG_20151004_152257_cell_1.png,1
3216,PC133P94ThinF_IMG_20151004_154717_cell_133.png,0
13653,PC99P60ThinF_IMG_20150918_141857_cell_30.png,0
23505,UC45P6ThinF_IMG_20151130_160409_cell_17.png,1
1324,PC118P79ThinF_IMG_20151002_105735_cell_138.png,0
12473,PC89P50ThinF_IMG_20150820_162813_cell_216.png,0
6412,PC181P142ThinF_IMG_20151127_160539_cell_205.png,0
8677,PC39P4thinF_original_IMG_20150622_114804_cell_40.png,0
20161,UC201ThinF_IMG_20150930_142848_cell_179.png,1
9733,PC59P20thinF_IMG_20150803_112802_cell_198.png,0
27131,UC93P54ThinF_IMG_20150821_163815_cell_148.png,1
6443,PC181P142ThinF_IMG_20151127_160650_cell_181.png,0
16465,UC138P99ThinF_IMG_20151005_170905_cell_38.png,1
21873,UC226ThinF_IMG_20151112_131255_cell_263.png,1
1483,PC118P79ThinF_IMG_20151002_110834_cell_160.png,0
4567,PC156P117ThinF_IMG_20151115_154022_cell_282.png,0
611,PC111P72ThinF_IMG_20150930_112430_cell_192.png,0
20958,UC212ThinF_IMG_20151106_110230_cell_252.png,1
1168,PC117P78ThinF_IMG_20150930_214629_cell_102.png,0
15176,UC120P81ThinF_IMG_20151002_130715_cell_128.png,1
5656,PC178P139NThinF_IMG_20151201_151903_cell_102.png,0
16435,UC137P98ThinF_IMG_20151005_163251_cell_14.png,1
12977,PC97P58ThinF_IMG_20150917_150838_cell_162.png,0
23769,UC48P9thinF_IMG_20150721_161243_cell_82.png,1
1959,PC128P89ThinF_IMG_20151004_130810_cell_156.png,0
10164,PC60P21thinF_IMG_20150804_113011_cell_2.png,0
19132,UC176P137NThinF_IMG_20151201_120845_cell_42.png,1
9502,PC54P15thinF_IMG_20150728_105949_cell_242.png,0
13704,PC99P60ThinF_IMG_20150918_142128_cell_116.png,0
13229,PC99P60ThinF_IMG_20150918_140900_cell_114.png,0
9779,PC59P20thinF_IMG_20150803_112858_cell_196.png,0
18207,UC162P123ThinF_IMG_20151116_104451_cell_52.png,1
21641,UC222ThinF_IMG_20151115_151211_cell_13.png,1
19384,UC179P140ThinF_IMG_20151127_153852_cell_1.png,1
16906,UC143P104ThinF_IMG_20151005_225528_cell_74.png,1
7323,PC184P145ThinF_IMG_20151203_103326_cell_140.png,0
7240,PC184P145ThinF_IMG_20151203_102721_cell_2.png,0
11974,PC82P43ThinF_IMG_20150817_124010_cell_186.png,0
19359,UC179P140ThinF_IMG_20151127_153453_cell_131.png,1
1686,PC120P81ThinF_IMG_20151002_130918_cell_197.png,0
477,PC106P67ThinF_IMG_20150924_103245_cell_143.png,0
26697,UC87P48ThinF_IMG_20150820_132642_cell_83.png,1
13304,PC99P60ThinF_IMG_20150918_141001_cell_138.png,0
18381,UC165P126ThinF_IMG_20151117_171006_cell_152.png,1
7918,PC189P150ThinF_IMG_20151203_141308_cell_68.png,0
2691,PC132P93ThinF_IMG_20151004_151811_cell_172.png,0
12767,PC91P52ThinF_IMG_20150821_125423_cell_9.png,0
2002,PC128P89ThinF_IMG_20151004_131231_cell_138.png,0
11592,PC80P41ThinF_IMG_20150817_110834_cell_139.png,0
6769,PC182P143NThinF_IMG_20151201_172257_cell_168.png,0
13907,UC101P62ThinF_IMG_20150923_170246_cell_44.png,1
7069,PC183P144NThinF_IMG_20151201_223357_cell_143.png,0
4243,PC142P103ThinF_IMG_20151005_223257_cell_187.png,0
8718,PC45P6ThinF_IMG_20151130_155011_cell_177.png,0
26982,UC91P52ThinF_IMG_20150821_124739_cell_108.png,1
10753,PC68P29N_ThinF_IMG_20150819_134326_cell_128.png,0
26548,UC85P46ThinF_IMG_20150820_105301_cell_127.png,1
16073,UC132P93ThinF_IMG_20151004_151811_cell_76.png,1
10106,PC60P21thinF_IMG_20150804_105034_cell_114.png,0
9572,PC59P20thinF_IMG_20150803_111244_cell_204.png,0
7674,PC186P147NThinF_IMG_20151203_150222_cell_167.png,0
14166,UC105P66ThinF_IMG_20150924_095633_cell_82.png,1
3800,PC137P98ThinF_IMG_20151005_160122_cell_76.png,0
5935,PC180P141NThinF_IMG_20151201_163848_cell_184.png,0
10316,PC66P27N_ThinF_IMG_20150818_163419_cell_199.png,0
16622,UC13NThinF_IMG_20150614_131457_cell_30.png,1
13360,PC99P60ThinF_IMG_20150918_141129_cell_117.png,0
12487,PC89P50ThinF_IMG_20150820_163728_cell_195.png,0
4521,PC152P113ThinF_IMG_20151115_125038_cell_191.png,0
95,PC101P62ThinF_IMG_20150918_151149_cell_80.png,0
5438,PC176P137NThinF_IMG_20151201_120845_cell_122.png,0
25790,UC75P36_ThinF_IMG_20150815_162935_cell_103.png,1
14387,UC108P69ThinF_IMG_20150924_225511_cell_1.png,1
22114,UC229ThinF_IMG_20151112_144613_cell_269.png,1
5711,PC179P140ThinF_IMG_20151127_153436_cell_163.png,0
23257,UC39P4thinF_original_IMG_20150622_105803_cell_63.png,1
16839,UC142P103ThinF_IMG_20151005_222255_cell_12.png,1
10107,PC60P21thinF_IMG_20150804_105034_cell_115.png,0
13,PC100P61ThinF_IMG_20150918_144348_cell_141.png,0
18449,UC166P127ThinF_IMG_20151117_193931_cell_112.png,1
18898,UC172P133ThinF_IMG_20151119_155307_cell_54.png,1
337,PC101P62ThinF_IMG_20150923_170246_cell_87.png,0
18982,UC174P135NThinF_IMG_20151127_135311_cell_142.png,1
26941,UC90P51ThinF_IMG_20150821_120044_cell_37.png,1
2267,PC129P90ThinF_IMG_20151004_134520_cell_122.png,0
775,PC116P77ThinF_IMG_20150930_171448_cell_103.png,0
27037,UC92P53ThinF_IMG_20150821_150718_cell_181.png,1
8095,PC39P4thinF_original_IMG_20150622_105102_cell_98.png,0
299,PC101P62ThinF_IMG_20150923_170110_cell_2.png,0
14676,UC113P74ThinF_IMG_20150930_134355_cell_77.png,1
25556,UC71P32_ThinF_IMG_20150813_163120_cell_124.png,1
24090,UC52P13thinF_IMG_20150725_125213_cell_107.png,1
1740,PC123P84ThinF_IMG_20151002_150931_cell_207.png,0
15243,UC121P82ThinF_IMG_20151002_133631_cell_49.png,1
5429,PC176P137NThinF_IMG_20151201_120612_cell_27.png,0
21719,UC223ThinF_IMG_20151112_104708_cell_126.png,1
17026,UC145P106ThinF_IMG_20151016_154641_cell_78.png,1
5238,PC174P135NThinF_IMG_20151127_135640_cell_193.png,0
8202,PC39P4thinF_original_IMG_20150622_105803_cell_90.png,0
18644,UC169P130ThinF_IMG_20151118_163539_cell_154.png,1
11414,PC76P37ThinF_IMG_20150815_171454_cell_247.png,0
14727,UC113P74ThinF_IMG_20150930_140646_cell_161.png,1
10590,PC68P29N_ThinF_IMG_20150819_133350_cell_169.png,0
26893,UC90P51ThinF_IMG_20150821_115310_cell_101.png,1
9015,PC48P9thinF_IMG_20150721_160944_cell_237.png,0
20992,UC213ThinF_IMG_20151106_112422_cell_134.png,1
27359,UC97P58ThinF_IMG_20150917_145555_cell_149.png,1
7940,PC189P150ThinF_IMG_20151203_141455_cell_73.png,0
15153,UC120P81ThinF_IMG_20151002_125443_cell_81.png,1
21372,UC218ThinF_IMG_20151106_144228_cell_61.png,1
6543,PC182P143NThinF_IMG_20151201_171905_cell_177.png,0
3776,PC137P98ThinF_IMG_20151005_155704_cell_57.png,0
24670,UC5NThinF_IMG_20150609_122227_cell_59.png,1
18070,UC160P121ThinF_IMG_20151116_094128_cell_107.png,1
25007,UC64P25N_ThinF_IMG_20150818_153401_cell_45.png,1
19615,UC183P144NThinF_IMG_20151201_223208_cell_36.png,1
21172,UC215ThinF_IMG_20151106_133643_cell_125.png,1
572,PC109P70ThinF_IMG_20150930_103113_cell_160.png,0
22820,UC240ThinF_IMG_20151127_115223_cell_120.png,1
12330,PC84P45ThinF_IMG_20150818_104156_cell_115.png,0
10006,PC59P20thinF_IMG_20150803_115303_cell_20.png,0
9081,PC48P9thinF_IMG_20150721_161412_cell_176.png,0
18373,UC165P126ThinF_IMG_20151117_164432_cell_40.png,1
10002,PC59P20thinF_IMG_20150803_115303_cell_17.png,0
3916,PC137P98ThinF_IMG_20151005_162010_cell_84.png,0
9951,PC59P20thinF_IMG_20150803_113809_cell_18.png,0
18113,UC161P122ThinF_IMG_20151116_100959_cell_76.png,1
2070,PC129P90ThinF_IMG_20151004_133244_cell_117.png,0
16566,UC139P100ThinF_IMG_20151005_183338_cell_128.png,1
11036,PC68P29N_ThinF_IMG_20150819_134830_cell_3.png,0
12319,PC84P45ThinF_IMG_20150818_103817_cell_3.png,0
15136,UC119P80ThinF_IMG_20151002_124425_cell_122.png,1
193,PC101P62ThinF_IMG_20150918_151942_cell_63.png,0
15607,UC126P87ThinF_IMG_20151004_105234_cell_1.png,1
14764,UC114P75ThinF_IMG_20150930_150555_cell_129.png,1
2777,PC132P93ThinF_IMG_20151004_152045_cell_142.png,0
1122,PC116P77ThinF_IMG_20150930_172112_cell_75.png,0
668,PC113P74ThinF_IMG_20150930_134614_cell_175.png,0
16902,UC143P104ThinF_IMG_20151005_225528_cell_143.png,1
12717,PC91P52ThinF_IMG_20150821_125154_cell_220.png,0
10046,PC60P21thinF_IMG_20150803_144003_cell_127.png,0
9497,PC53P14thinF_IMG_20150726_114918_cell_176.png,0
10150,PC60P21thinF_IMG_20150804_105955_cell_132.png,0
24099,UC52P13thinF_IMG_20150725_125213_cell_69.png,1
19637,UC183P144NThinF_IMG_20151201_223431_cell_63.png,1
8177,PC39P4thinF_original_IMG_20150622_105803_cell_100.png,0
2201,PC129P90ThinF_IMG_20151004_133921_cell_109.png,0
1613,PC119P80ThinF_IMG_20151002_124425_cell_138.png,0
23969,UC50P11thinF_IMG_20150724_120553_cell_23.png,1
13826,UC100P61ThinF_IMG_20150918_145609_cell_75.png,1
21619,UC222ThinF_IMG_20151115_150925_cell_21.png,1
4476,PC149P110ThinF_IMG_20151115_114729_cell_263.png,0
1036,PC116P77ThinF_IMG_20150930_171844_cell_84.png,0
